"Date","Price","Open","High","Low","Vol.","Change %"
"20-12-2021","36,084.65","36,231.15","36,244.15","35,653.55","49.19M","-0.97%"
"17-12-2021","36,438.00","37,164.85","37,199.50","36,378.25","41.50M","-2.17%"
"16-12-2021","37,244.35","37,538.30","37,566.60","37,110.10","30.86M","-0.48%"
"15-12-2021","37,424.65","37,692.70","37,766.65","37,318.40","42.65M","-0.58%"
"14-12-2021","37,642.60","37,817.60","37,937.55","37,499.45","47.65M","-0.48%"
"13-12-2021","37,823.55","38,408.80","38,450.95","37,772.95","33.52M","-0.96%"
"10-12-2021","38,189.55","38,287.15","38,337.40","37,986.85","44.60M","-0.03%"
"09-12-2021","38,201.65","37,632.75","38,264.30","37,511.55","47.68M","1.44%"
"08-12-2021","37,659.95","37,200.80","37,695.80","37,200.80","18.13M","1.30%"
"07-12-2021","37,175.85","37,078.30","37,347.05","36,907.10","18.41M","0.96%"
"06-12-2021","36,821.85","37,527.55","37,629.15","36,745.30","21.95M","-1.80%"
"03-12-2021","37,498.10","37,843.25","37,896.90","37,473.75","24.25M","-1.04%"
"02-12-2021","37,892.60","37,547.45","37,930.30","37,434.80","27.89M","1.16%"
"01-12-2021","37,457.85","37,612.35","37,727.45","37,341.85","28.04M","0.19%"
"30-11-2021","37,386.95","37,276.15","37,769.45","37,275.05","50.36M","0.17%"
"29-11-2021","37,324.85","37,359.05","37,463.70","36,808.70","34.21M","-0.59%"
"26-11-2021","37,547.15","38,050.55","38,097.20","37,457.85","42.50M","-1.86%"
"25-11-2021","38,259.75","38,206.05","38,307.85","37,837.95","33.54M","0.21%"
"24-11-2021","38,178.20","38,677.90","38,683.95","38,066.65","25.00M","-0.99%"
"23-11-2021","38,560.10","38,190.05","38,619.95","38,059.90","24.61M","0.54%"
"22-11-2021","38,351.65","38,998.70","39,026.25","38,147.05","38.16M","-1.32%"
"18-11-2021","38,866.50","39,042.75","39,204.60","38,646.25","31.84M","-0.38%"
"17-11-2021","39,013.45","38,992.50","39,346.65","38,953.40","56.74M","0.00%"
"16-11-2021","39,014.65","39,396.40","39,407.15","38,951.90","26.36M","-0.67%"
"15-11-2021","39,278.30","39,014.75","39,353.70","38,937.85","49.12M","0.94%"
"12-11-2021","38,912.75","38,743.90","38,997.75","38,587.45","24.77M","0.96%"
"11-11-2021","38,542.55","38,922.85","38,922.85","38,419.30","19.96M","-0.96%"
"10-11-2021","38,917.35","38,808.95","39,018.30","38,709.90","26.43M","-0.12%"
"09-11-2021","38,964.25","39,064.20","39,126.35","38,860.95","25.79M","-0.33%"
"08-11-2021","39,094.75","39,045.60","39,141.05","38,434.65","35.10M","0.99%"
"04-11-2021","38,710.10","38,695.60","38,769.10","38,627.70","8.78M","0.89%"
"03-11-2021","38,370.10","38,762.65","38,780.80","38,146.95","37.75M","-0.64%"
"02-11-2021","38,616.20","38,758.65","38,875.45","38,499.65","31.32M","-0.12%"
"01-11-2021","38,663.65","38,383.60","38,733.95","38,082.45","41.08M","1.16%"
"29-10-2021","38,222.10","38,253.80","38,451.80","37,878.85","50.34M","0.04%"
"28-10-2021","38,208.55","38,899.30","38,966.55","38,098.30","74.00M","-1.89%"
"27-10-2021","38,946.10","39,090.55","39,177.50","38,845.55","47.96M","0.31%"
"26-10-2021","38,826.85","38,569.25","38,955.20","38,426.15","30.93M","0.87%"
"25-10-2021","38,491.00","38,774.50","38,849.45","38,028.50","35.43M","-0.99%"
"22-10-2021","38,874.80","39,502.90","39,684.05","38,563.65","47.75M","-1.22%"
"21-10-2021","39,354.45","40,008.35","40,035.65","39,163.80","38.82M","-0.86%"
"20-10-2021","39,696.35","40,343.35","40,593.10","39,589.40","65.85M","-1.34%"
"19-10-2021","40,237.30","41,653.35","41,704.50","40,171.30","77.24M","-3.19%"
"18-10-2021","41,564.15","42,021.45","42,021.45","41,488.00","73.52M","0.45%"
"14-10-2021","41,377.20","41,446.20","41,789.30","41,277.35","98.49M","0.55%"
"13-10-2021","41,149.40","41,004.15","41,244.25","40,697.30","70.32M","0.83%"
"12-10-2021","40,808.75","40,262.60","40,892.60","40,239.25","52.10M","1.22%"
"11-10-2021","40,318.05","40,070.25","40,434.05","40,061.90","32.75M","0.81%"
"08-10-2021","39,993.35","40,363.30","40,399.50","39,915.00","23.01M","-0.58%"
"07-10-2021","40,226.40","40,399.25","40,480.55","40,210.55","24.32M","0.15%"
"06-10-2021","40,167.45","40,496.85","40,754.45","40,079.90","42.98M","-0.64%"
"05-10-2021","40,427.50","40,440.55","40,606.45","40,373.60","25.60M","-0.04%"
"04-10-2021","40,445.45","40,465.45","40,686.00","40,319.40","24.31M","0.11%"
"01-10-2021","40,399.00","40,400.85","40,465.85","40,036.45","29.23M","-0.07%"
"30-09-2021","40,426.55","40,558.65","40,646.55","40,338.40","35.67M","-0.11%"
"29-09-2021","40,472.15","40,570.05","40,830.70","40,413.65","29.18M","-0.52%"
"28-09-2021","40,682.95","40,872.15","41,085.90","40,537.80","33.45M","-0.09%"
"27-09-2021","40,720.60","41,268.20","41,273.00","40,657.85","34.14M","-0.90%"
"24-09-2021","41,090.90","41,614.40","41,649.05","41,034.60","43.18M","-1.10%"
"23-09-2021","41,548.80","41,743.45","41,775.75","41,502.05","47.70M","0.10%"
"22-09-2021","41,507.25","41,801.80","41,821.90","41,429.85","67.77M","-0.27%"
"21-09-2021","41,619.95","41,239.40","41,676.80","41,108.20","70.82M","1.09%"
"20-09-2021","41,169.70","40,716.35","41,535.00","40,631.95","85.63M","0.91%"
"17-09-2021","40,798.90","41,187.35","41,406.10","40,704.10","99.30M","-0.51%"
"16-09-2021","41,007.60","40,494.25","41,402.30","40,453.70","161.02M","1.24%"
"15-09-2021","40,504.50","40,626.85","40,645.40","40,404.30","30.95M","0.09%"
"14-09-2021","40,469.55","40,718.80","40,750.60","40,444.05","34.80M","-0.30%"
"13-09-2021","40,592.35","40,569.90","40,754.80","40,474.65","29.89M","0.04%"
"09-09-2021","40,577.95","40,122.00","40,610.40","40,120.30","33.40M","0.78%"
"08-09-2021","40,263.45","40,377.55","40,434.70","39,910.70","28.54M","-0.07%"
"07-09-2021","40,289.85","40,296.35","40,642.65","40,237.85","52.50M","0.30%"
"06-09-2021","40,169.05","40,388.10","40,514.00","40,130.85","20.70M","-0.14%"
"03-09-2021","40,226.25","40,371.15","40,441.85","40,103.10","27.37M","-0.17%"
"02-09-2021","40,296.40","39,713.55","40,323.65","39,648.80","40.58M","1.64%"
"01-09-2021","39,644.70","39,701.45","39,821.15","39,464.90","32.89M","0.29%"
"31-08-2021","39,529.70","39,168.55","39,615.00","39,105.70","48.17M","0.97%"
"30-08-2021","39,150.20","38,945.15","39,172.95","38,915.40","27.02M","0.85%"
"27-08-2021","38,819.50","38,743.25","38,884.55","38,549.15","24.88M","0.38%"
"26-08-2021","38,670.70","38,403.50","38,864.20","38,398.75","37.06M","0.58%"
"25-08-2021","38,448.10","38,271.70","38,663.30","38,264.30","27.02M","0.56%"
"24-08-2021","38,232.80","38,578.85","38,675.05","38,124.60","26.34M","-0.67%"
"23-08-2021","38,489.50","38,780.30","38,913.75","38,311.70","33.23M","-0.28%"
"20-08-2021","38,596.05","37,469.25","38,741.45","37,401.30","53.95M","2.27%"
"18-08-2021","37,738.30","37,571.65","37,878.85","37,538.90","46.27M","0.69%"
"17-08-2021","37,478.55","37,014.45","37,514.00","36,979.60","30.97M","1.42%"
"16-08-2021","36,954.25","36,844.15","37,063.30","36,703.35","20.32M","0.30%"
"13-08-2021","36,842.05","36,674.85","36,907.85","36,575.80","40.55M","0.88%"
"12-08-2021","36,521.85","36,537.00","36,696.05","36,457.00","38.92M","0.26%"
"11-08-2021","36,425.85","36,597.25","36,641.70","36,088.25","27.23M","-0.30%"
"10-08-2021","36,537.25","36,784.35","36,790.40","36,286.15","29.45M","-0.42%"
"09-08-2021","36,691.90","36,816.65","37,016.95","36,521.30","31.05M","0.06%"
"06-08-2021","36,669.80","36,724.15","36,813.35","36,596.95","41.18M","-0.09%"
"05-08-2021","36,701.45","36,626.90","36,781.55","36,320.90","60.49M","0.60%"
"04-08-2021","36,482.45","36,909.05","36,935.65","36,429.40","32.64M","-0.93%"
"03-08-2021","36,826.05","36,264.10","36,885.55","36,196.30","51.04M","1.73%"
"02-08-2021","36,199.95","36,250.15","36,385.45","36,123.70","32.17M","0.41%"
"30-07-2021","36,051.90","36,055.70","36,246.10","35,859.90","34.85M","0.17%"
"29-07-2021","35,990.05","36,372.60","36,469.20","35,955.85","30.33M","-1.02%"
"28-07-2021","36,360.35","36,418.15","36,489.05","36,194.65","28.29M","0.00%"
"27-07-2021","36,360.80","36,551.45","36,620.30","36,307.35","36.91M","-0.35%"
"26-07-2021","36,486.75","36,639.15","36,746.50","36,459.05","62.67M","-0.20%"
"23-07-2021","36,558.65","36,327.80","36,683.60","36,210.50","59.87M","0.81%"
"22-07-2021","36,263.60","36,429.20","36,734.00","36,205.55","37.01M","0.09%"
"20-07-2021","36,230.25","36,189.80","36,403.15","36,110.65","34.25M","0.14%"
"19-07-2021","36,180.40","36,073.35","36,295.35","36,054.75","26.55M","-0.20%"
"16-07-2021","36,253.55","36,300.35","36,418.70","36,139.60","48.98M","0.20%"
"15-07-2021","36,182.95","36,181.15","36,223.20","35,948.40","40.66M","0.30%"
"14-07-2021","36,073.20","36,124.75","36,153.20","35,912.25","29.41M","-0.10%"
"13-07-2021","36,110.30","36,320.65","36,329.05","36,066.10","20.21M","-0.18%"
"12-07-2021","36,176.65","36,301.10","36,339.70","36,086.90","21.57M","-0.02%"
"09-07-2021","36,184.40","36,135.60","36,316.55","36,083.20","23.01M","0.01%"
"08-07-2021","36,179.10","36,337.65","36,440.35","36,120.60","33.64M","-0.74%"
"07-07-2021","36,447.05","36,163.10","36,503.95","36,105.40","31.22M","0.58%"
"06-07-2021","36,238.50","36,364.45","36,413.60","36,198.80","24.44M","-0.42%"
"05-07-2021","36,390.90","36,379.00","36,472.40","36,292.05","22.43M","0.48%"
"02-07-2021","36,216.70","36,298.55","36,328.25","36,053.35","26.83M","-0.05%"
"01-07-2021","36,234.90","36,197.35","36,283.00","36,097.20","26.25M","0.39%"
"30-06-2021","36,093.20","36,355.45","36,425.45","36,033.60","31.66M","-0.39%"
"29-06-2021","36,234.55","36,059.45","36,336.15","36,035.35","35.68M","0.50%"
"28-06-2021","36,054.45","36,104.20","36,159.75","35,955.90","24.51M","0.13%"
"25-06-2021","36,006.55","36,298.10","36,329.25","35,975.65","24.10M","-0.65%"
"24-06-2021","36,242.55","36,278.35","36,302.55","36,130.55","33.51M","0.15%"
"23-06-2021","36,188.75","36,418.65","36,437.35","36,111.15","28.08M","-0.31%"
"22-06-2021","36,299.65","36,534.00","36,565.25","36,244.45","34.46M","-0.21%"
"21-06-2021","36,377.60","36,056.90","36,456.15","36,034.40","35.55M","0.25%"
"18-06-2021","36,287.15","36,251.30","36,360.60","35,796.60","48.04M","0.29%"
"17-06-2021","36,183.55","35,983.80","36,287.50","35,935.45","45.04M","0.14%"
"16-06-2021","36,131.25","35,953.95","36,244.15","35,937.95","38.15M","0.58%"
"15-06-2021","35,921.50","35,691.40","35,953.65","35,673.90","32.08M","0.73%"
"14-06-2021","35,659.95","35,620.35","35,707.65","35,258.00","30.55M","0.04%"
"11-06-2021","35,646.95","35,858.20","35,869.65","35,589.05","34.47M","-0.24%"
"10-06-2021","35,731.30","35,564.45","35,901.75","35,448.60","51.89M","0.40%"
"09-06-2021","35,588.95","35,721.35","35,785.15","35,454.15","39.18M","-0.23%"
"08-06-2021","35,672.45","35,463.65","35,716.40","35,398.95","40.78M","0.84%"
"07-06-2021","35,375.35","35,336.10","35,428.80","35,199.50","47.68M","0.68%"
"04-06-2021","35,138.00","35,330.65","35,330.65","35,092.10","54.50M","-0.36%"
"03-06-2021","35,266.50","35,216.05","35,300.15","35,090.35","60.19M","0.59%"
"02-06-2021","35,058.60","34,996.25","35,220.45","34,953.15","114.18M","-0.52%"
"01-06-2021","35,241.20","35,357.45","35,378.80","35,172.85","51.39M","-0.01%"
"31-05-2021","35,243.10","35,022.50","35,296.80","34,983.65","88.84M","1.01%"
"28-05-2021","34,890.50","34,947.85","35,084.20","34,870.55","39.44M","0.22%"
"27-05-2021","34,812.30","34,878.60","34,957.75","34,741.80","83.18M","-0.01%"
"26-05-2021","34,815.70","34,929.10","34,982.45","34,782.80","30.48M","0.10%"
"25-05-2021","34,780.85","34,794.35","34,992.30","34,704.15","46.14M","0.60%"
"24-05-2021","34,572.50","34,722.50","34,748.70","34,487.55","50.73M","-0.34%"
"21-05-2021","34,690.55","34,556.60","34,727.05","34,522.70","35.78M","0.62%"
"20-05-2021","34,475.60","34,752.55","34,779.35","34,446.05","37.54M","-0.73%"
"19-05-2021","34,729.70","34,704.20","34,844.55","34,635.15","41.70M","-0.03%"
"18-05-2021","34,741.45","35,083.90","35,125.60","34,655.95","47.82M","-0.19%"
"17-05-2021","34,807.40","35,050.60","35,097.55","34,755.20","53.31M","0.07%"
"14-05-2021","34,781.50","34,158.20","34,835.00","34,094.40","84.25M","2.13%"
"12-05-2021","34,057.40","34,197.25","34,258.65","33,988.45","60.48M","-0.21%"
"11-05-2021","34,129.30","34,066.50","34,299.35","34,010.95","32.34M","-0.22%"
"10-05-2021","34,204.25","34,273.95","34,332.10","34,067.45","34.15M","0.24%"
"07-05-2021","34,123.50","34,153.50","34,221.60","34,049.85","51.17M","0.22%"
"06-05-2021","34,048.50","34,003.85","34,233.55","33,897.70","32.95M","0.44%"
"05-05-2021","33,898.00","34,073.95","34,073.95","33,663.45","28.88M","0.22%"
"04-05-2021","33,822.75","34,074.25","34,166.90","33,691.70","41.27M","-0.50%"
"03-05-2021","33,994.20","33,515.65","34,072.70","33,505.20","53.60M","1.10%"
"30-04-2021","33,623.45","33,970.25","34,098.90","33,544.85","35.65M","-1.13%"
"29-04-2021","34,009.00","34,400.70","34,455.00","33,944.90","28.00M","-0.35%"
"28-04-2021","34,129.15","34,060.45","34,398.50","33,999.85","28.70M","0.35%"
"27-04-2021","34,009.35","33,949.90","34,037.20","33,888.35","24.36M","0.42%"
"26-04-2021","33,865.70","33,874.75","33,952.60","33,726.05","33.35M","0.41%"
"23-04-2021","33,726.10","33,938.10","34,002.85","33,631.70","32.39M","-0.93%"
"22-04-2021","34,043.05","34,212.20","34,222.80","33,894.05","37.71M","-0.74%"
"20-04-2021","34,296.50","34,772.05","34,772.05","34,087.10","41.43M","-0.64%"
"19-04-2021","34,519.00","34,463.45","34,623.95","34,218.10","28.16M","-0.96%"
"16-04-2021","34,853.15","34,816.90","34,957.15","34,699.00","29.15M","0.56%"
"15-04-2021","34,658.60","34,972.50","35,046.75","34,349.65","36.23M","-0.18%"
"13-04-2021","34,720.35","34,698.95","35,045.45","34,591.10","36.25M","0.46%"
"12-04-2021","34,561.35","34,865.10","34,979.90","34,472.90","52.69M","-1.96%"
"09-04-2021","35,253.10","35,064.70","35,442.85","34,999.40","30.47M","0.77%"
"08-04-2021","34,983.05","34,899.50","35,105.65","34,869.15","28.58M","0.42%"
"07-04-2021","34,835.30","34,682.15","35,050.45","34,613.20","32.76M","0.62%"
"06-04-2021","34,619.85","34,439.55","34,697.10","34,221.10","46.24M","0.92%"
"05-04-2021","34,304.55","34,800.55","34,892.60","34,024.15","47.98M","-1.63%"
"01-04-2021","34,874.55","35,081.10","35,102.70","34,754.85","40.13M","-0.16%"
"31-03-2021","34,931.70","34,538.55","34,980.15","34,448.30","51.95M","1.02%"
"30-03-2021","34,578.85","34,023.35","34,628.15","33,981.25","62.24M","2.25%"
"26-03-2021","33,818.45","33,495.75","33,887.35","33,444.15","41.64M","1.82%"
"25-03-2021","33,213.15","34,024.25","34,044.40","33,071.70","59.07M","-2.28%"
"24-03-2021","33,987.10","34,357.25","34,542.85","33,943.55","42.52M","-1.41%"
"23-03-2021","34,473.75","34,651.25","34,814.40","34,415.50","59.39M","-0.39%"
"22-03-2021","34,608.00","34,049.45","34,647.20","33,934.50","63.56M","1.70%"
"19-03-2021","34,028.35","33,120.75","34,173.10","32,831.80","159.23M","2.43%"
"18-03-2021","33,222.60","33,391.45","33,480.55","33,017.95","106.92M","0.08%"
"17-03-2021","33,194.60","33,594.15","33,595.60","33,136.10","95.91M","-0.47%"
"16-03-2021","33,351.75","33,166.10","33,409.25","33,107.00","63.05M","0.89%"
"15-03-2021","33,058.85","33,172.60","33,179.80","32,720.00","55.19M","-0.03%"
"12-03-2021","33,068.50","33,557.50","33,577.10","33,022.10","43.60M","-1.00%"
"10-03-2021","33,402.75","33,393.05","33,424.50","33,220.00","33.55M","0.56%"
"09-03-2021","33,215.85","33,281.25","33,404.40","32,827.40","38.19M","0.08%"
"08-03-2021","33,190.35","33,493.10","33,578.10","33,142.25","35.19M","-0.51%"
"05-03-2021","33,360.30","33,291.45","33,474.55","33,238.60","34.09M","-0.25%"
"04-03-2021","33,443.80","33,289.15","33,562.10","33,201.85","43.30M","-0.03%"
"03-03-2021","33,454.40","33,538.35","33,538.35","33,306.20","40.11M","0.61%"
"02-03-2021","33,250.90","32,932.85","33,301.35","32,847.40","41.84M","1.38%"
"01-03-2021","32,797.65","32,610.40","32,886.15","32,429.60","29.38M","1.09%"
"26-02-2021","32,443.15","32,832.85","33,017.05","32,312.45","73.96M","-1.69%"
"25-02-2021","33,001.80","33,159.00","33,262.30","32,969.45","52.22M","-0.27%"
"24-02-2021","33,091.70","33,228.70","33,261.70","32,841.95","32.44M","0.20%"
"23-02-2021","33,025.95","33,056.75","33,175.40","32,845.25","48.76M","0.41%"
"22-02-2021","32,891.70","33,330.05","33,357.00","32,803.50","76.99M","-1.34%"
"19-02-2021","33,336.80","33,396.80","33,584.55","33,115.10","60.62M","-0.11%"
"18-02-2021","33,373.90","33,593.30","33,670.85","33,323.05","45.33M","-0.43%"
"17-02-2021","33,519.55","33,681.10","33,726.90","33,418.05","42.89M","-0.61%"
"16-02-2021","33,724.50","34,089.30","34,162.75","33,619.05","50.51M","-0.69%"
"15-02-2021","33,959.90","34,076.55","34,215.80","33,921.25","47.79M","0.09%"
"12-02-2021","33,928.30","34,524.10","34,524.10","33,785.60","126.91M","-1.55%"
"11-02-2021","34,463.75","34,299.25","34,512.50","34,162.95","65.20M","0.81%"
"10-02-2021","34,188.00","34,268.85","34,449.10","33,881.20","62.24M","-0.13%"
"09-02-2021","34,231.30","34,598.40","34,786.25","34,160.65","91.51M","-0.64%"
"08-02-2021","34,452.25","34,938.05","34,978.15","34,410.60","62.52M","-0.55%"
"05-02-2021","34,644.50","34,676.50","34,818.20","34,368.55","147.00M","0.40%"
"04-02-2021","34,507.65","33,784.95","34,569.95","33,740.20","127.65M","2.45%"
"03-02-2021","33,682.35","33,954.95","34,009.75","33,630.60","82.80M","-0.14%"
"02-02-2021","33,730.85","34,047.45","34,148.60","33,634.85","72.64M","0.12%"
"01-02-2021","33,689.65","33,304.15","33,867.15","32,996.30","84.23M","1.72%"
"29-01-2021","33,121.05","33,832.20","33,864.45","32,972.25","60.72M","-1.50%"
"28-01-2021","33,625.85","34,033.35","34,146.65","33,543.20","52.36M","-1.91%"
"27-01-2021","34,281.40","34,316.45","34,394.65","34,096.20","71.17M","0.30%"
"25-01-2021","34,178.60","34,613.40","34,647.50","33,958.40","42.32M","-0.73%"
"22-01-2021","34,430.30","34,537.30","34,732.70","34,318.00","43.42M","-0.19%"
"21-01-2021","34,494.40","34,822.75","34,974.05","34,376.40","51.18M","-0.32%"
"20-01-2021","34,605.35","34,667.00","34,796.85","34,555.55","62.55M","-0.16%"
"19-01-2021","34,659.85","34,648.25","34,808.10","34,454.85","50.21M","0.46%"
"18-01-2021","34,502.85","34,735.70","34,810.40","34,248.20","85.44M","-0.37%"
"15-01-2021","34,630.05","34,898.80","35,000.35","34,350.15","77.77M","-0.73%"
"14-01-2021","34,885.70","34,669.10","34,942.20","34,616.00","73.58M","0.77%"
"13-01-2021","34,617.60","34,617.60","34,945.30","34,377.25","83.41M","0.37%"
"12-01-2021","34,488.65","34,754.70","34,771.65","34,401.65","58.48M","-0.56%"
"11-01-2021","34,681.25","34,597.35","34,919.60","34,446.35","73.36M","1.18%"
"08-01-2021","34,276.75","34,282.45","34,346.20","33,994.20","83.84M","0.72%"
"07-01-2021","34,032.35","34,521.65","34,543.00","33,988.20","56.15M","-0.86%"
"06-01-2021","34,327.35","34,748.10","34,768.20","34,091.45","72.85M","-1.13%"
"05-01-2021","34,720.25","34,473.50","34,788.35","34,420.15","36.40M","0.29%"
"04-01-2021","34,619.70","34,535.25","34,713.60","34,385.50","44.37M","0.66%"
"01-01-2021","34,391.85","34,236.70","34,435.20","34,212.20","31.50M","0.63%"
"31-12-2020","34,177.10","34,255.10","34,324.95","34,109.50","35.65M","-0.40%"
"30-12-2020","34,313.70","34,323.95","34,362.70","34,039.20","39.46M","0.39%"
"29-12-2020","34,181.95","34,313.70","34,377.40","33,982.35","44.94M","0.00%"
"28-12-2020","34,181.10","34,262.05","34,369.40","34,079.45","31.79M","0.19%"
"24-12-2020","34,115.65","34,191.20","34,288.45","33,769.35","42.39M","0.44%"
"23-12-2020","33,966.00","33,392.50","34,040.95","33,284.75","45.90M","1.91%"
"22-12-2020","33,329.05","33,195.70","33,544.55","32,633.75","62.76M","0.54%"
"21-12-2020","33,151.10","34,121.75","34,121.75","32,570.75","68.88M","-2.79%"
"18-12-2020","34,102.70","34,090.05","34,173.50","33,878.20","47.31M","0.26%"
"17-12-2020","34,013.55","34,221.40","34,234.80","33,955.35","46.19M","-0.53%"
"16-12-2020","34,195.85","34,058.25","34,352.75","34,037.30","39.36M","0.67%"
"15-12-2020","33,967.90","34,329.50","34,360.80","33,906.10","39.71M","-1.29%"
"14-12-2020","34,411.65","34,505.35","34,596.05","34,334.60","45.61M","0.14%"
"11-12-2020","34,364.85","34,245.25","34,427.70","33,987.25","86.23M","0.91%"
